id,user,local,device,day,hour,type,model,value
"5a15a3e8b9f32204fd8ab77a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:30:54","corrente","sct-013","0.42"
"5a15a3eeb9f32204fd8ab77b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:31:00","corrente","sct-013","0.42"
"5a15a3f3b9f32204fd8ab77c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:31:06","corrente","sct-013","0.45"
"5a15a3f8b9f32204fd8ab77d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:31:11","corrente","sct-013","0.58"
"5a15a403b9f32204fd8ab77e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:31:16","corrente","sct-013","0.53"
"5a15a408b9f32204fd8ab77f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:31:27","corrente","sct-013","0.55"
"5a15a40db9f32204fd8ab780","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:31:32","corrente","sct-013","0.58"
"5a15a412b9f32204fd8ab781","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:31:37","corrente","sct-013","0.34"
"5a15a418b9f32204fd8ab782","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:31:42","corrente","sct-013","0.32"
"5a15a41db9f32204fd8ab783","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:31:48","corrente","sct-013","0.55"
"5a15a422b9f32204fd8ab784","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:31:53","corrente","sct-013","0.59"
"5a15a427b9f32204fd8ab785","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:31:58","corrente","sct-013","0.4"
"5a15a42cb9f32204fd8ab786","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:32:03","corrente","sct-013","0.42"
"5a15a432b9f32204fd8ab787","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:32:09","corrente","sct-013","0.47"
"5a15a437b9f32204fd8ab788","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:32:14","corrente","sct-013","0.36"
"5a15a43cb9f32204fd8ab789","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:32:19","corrente","sct-013","0.53"
"5a15a441b9f32204fd8ab78a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:32:24","corrente","sct-013","0.58"
"5a15a447b9f32204fd8ab78b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:32:29","corrente","sct-013","0.48"
"5a15a44cb9f32204fd8ab78c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:32:35","corrente","sct-013","0.46"
"5a15a451b9f32204fd8ab78d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:32:40","corrente","sct-013","0.37"
"5a15a456b9f32204fd8ab78e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:32:45","corrente","sct-013","0.53"
"5a15a45bb9f32204fd8ab78f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:32:50","corrente","sct-013","0.46"
"5a15a461b9f32204fd8ab790","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:32:56","corrente","sct-013","0.56"
"5a15a467b9f32204fd8ab791","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:33:01","corrente","sct-013","0.51"
"5a15a46cb9f32204fd8ab792","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:33:07","corrente","sct-013","0.36"
"5a15a471b9f32204fd8ab793","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:33:12","corrente","sct-013","0.44"
"5a15a477b9f32204fd8ab794","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:33:18","corrente","sct-013","0.44"
"5a15a47cb9f32204fd8ab795","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:33:23","corrente","sct-013","0.54"
"5a15a481b9f32204fd8ab796","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:33:28","corrente","sct-013","0.41"
"5a15a486b9f32204fd8ab797","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:33:33","corrente","sct-013","0.58"
"5a15a48cb9f32204fd8ab798","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:33:38","corrente","sct-013","0.41"
"5a15a491b9f32204fd8ab799","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:33:44","corrente","sct-013","0.36"
"5a15a496b9f32204fd8ab79a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:33:49","corrente","sct-013","0.59"
"5a15a49bb9f32204fd8ab79b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:33:54","corrente","sct-013","0.35"
"5a15a4a1b9f32204fd8ab79c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:33:59","corrente","sct-013","0.45"
"5a15a4a6b9f32204fd8ab79d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:34:05","corrente","sct-013","0.46"
"5a15a4abb9f32204fd8ab79e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:34:10","corrente","sct-013","0.46"
"5a15a4b0b9f32204fd8ab79f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:34:15","corrente","sct-013","0.42"
"5a15a4b6b9f32204fd8ab7a0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:34:20","corrente","sct-013","0.5"
"5a15a4bbb9f32204fd8ab7a1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:34:26","corrente","sct-013","0.3"
"5a15a4c0b9f32204fd8ab7a2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:34:31","corrente","sct-013","0.55"
"5a15a4c5b9f32204fd8ab7a3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:34:36","corrente","sct-013","0.4"
"5a15a4cab9f32204fd8ab7a4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:34:41","corrente","sct-013","0.46"
"5a15a4d0b9f32204fd8ab7a5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:34:47","corrente","sct-013","0.37"
"5a15a4d5b9f32204fd8ab7a6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:34:52","corrente","sct-013","0.51"
"5a15a4dab9f32204fd8ab7a7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:34:57","corrente","sct-013","0.49"
"5a15a4dfb9f32204fd8ab7a8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:35:02","corrente","sct-013","0.53"
"5a15a4e5b9f32204fd8ab7a9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:35:07","corrente","sct-013","0.31"
"5a15a4eab9f32204fd8ab7aa","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:35:13","corrente","sct-013","0.32"
"5a15a4efb9f32204fd8ab7ab","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:35:18","corrente","sct-013","0.44"
"5a15a4f4b9f32204fd8ab7ac","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:35:23","corrente","sct-013","0.32"
"5a15a4f9b9f32204fd8ab7ad","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:35:28","corrente","sct-013","0.49"
"5a15a4ffb9f32204fd8ab7ae","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:35:34","corrente","sct-013","0.32"
"5a15a504b9f32204fd8ab7af","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:35:39","corrente","sct-013","0.51"
"5a15a509b9f32204fd8ab7b0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:35:44","corrente","sct-013","0.46"
"5a15a50eb9f32204fd8ab7b1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:35:49","corrente","sct-013","0.57"
"5a15a514b9f32204fd8ab7b2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:35:55","corrente","sct-013","0.56"
"5a15a519b9f32204fd8ab7b3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:36:00","corrente","sct-013","0.42"
"5a15a51eb9f32204fd8ab7b4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:36:05","corrente","sct-013","0.51"
"5a15a523b9f32204fd8ab7b5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:36:10","corrente","sct-013","0.54"
"5a15a52eb9f32204fd8ab7b6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:36:16","corrente","sct-013","0.47"
"5a15a533b9f32204fd8ab7b7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:36:26","corrente","sct-013","0.59"
"5a15a538b9f32204fd8ab7b8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:36:31","corrente","sct-013","0.47"
"5a15a53db9f32204fd8ab7b9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:36:36","corrente","sct-013","0.54"
"5a15a543b9f32204fd8ab7ba","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:36:41","corrente","sct-013","0.31"
"5a15a548b9f32204fd8ab7bb","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:36:47","corrente","sct-013","0.52"
"5a15a54db9f32204fd8ab7bc","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:36:52","corrente","sct-013","0.54"
"5a15a552b9f32204fd8ab7bd","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:36:57","corrente","sct-013","0.55"
"5a15a557b9f32204fd8ab7be","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:37:02","corrente","sct-013","0.35"
"5a15a55db9f32204fd8ab7bf","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:37:08","corrente","sct-013","0.48"
"5a15a562b9f32204fd8ab7c0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:37:13","corrente","sct-013","0.52"
"5a15a567b9f32204fd8ab7c1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:37:18","corrente","sct-013","0.44"
"5a15a56cb9f32204fd8ab7c2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:37:23","corrente","sct-013","0.43"
"5a15a572b9f32204fd8ab7c3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:37:28","corrente","sct-013","0.42"
"5a15a577b9f32204fd8ab7c4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:37:34","corrente","sct-013","0.51"
"5a15a57cb9f32204fd8ab7c5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:37:39","corrente","sct-013","0.46"
"5a15a581b9f32204fd8ab7c6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:37:44","corrente","sct-013","0.47"
"5a15a587b9f32204fd8ab7c7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:37:49","corrente","sct-013","0.59"
"5a15a58cb9f32204fd8ab7c8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:37:55","corrente","sct-013","0.46"
"5a15a591b9f32204fd8ab7c9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:38:00","corrente","sct-013","0.37"
"5a15a596b9f32204fd8ab7ca","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:38:05","corrente","sct-013","0.32"
"5a15a59bb9f32204fd8ab7cb","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:38:10","corrente","sct-013","0.49"
"5a15a5a1b9f32204fd8ab7cc","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:38:16","corrente","sct-013","0.48"
"5a15a5a6b9f32204fd8ab7cd","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:38:21","corrente","sct-013","0.38"
"5a15a5abb9f32204fd8ab7ce","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:38:26","corrente","sct-013","0.6"
"5a15a5b0b9f32204fd8ab7cf","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:38:31","corrente","sct-013","0.57"
"5a15a5b5b9f32204fd8ab7d0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:38:36","corrente","sct-013","0.45"
"5a15a5bbb9f32204fd8ab7d1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:38:42","corrente","sct-013","0.54"
"5a15a5c0b9f32204fd8ab7d2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:38:47","corrente","sct-013","0.42"
"5a15a5c5b9f32204fd8ab7d3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:38:52","corrente","sct-013","0.33"
"5a15a5cab9f32204fd8ab7d4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:38:57","corrente","sct-013","0.47"
"5a15a5d0b9f32204fd8ab7d5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:39:03","corrente","sct-013","0.34"
"5a15a5d5b9f32204fd8ab7d6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:39:08","corrente","sct-013","0.37"
"5a15a5dab9f32204fd8ab7d7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:39:13","corrente","sct-013","0.36"
"5a15a5dfb9f32204fd8ab7d8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:39:18","corrente","sct-013","0.39"
"5a15a5e5b9f32204fd8ab7d9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:39:23","corrente","sct-013","0.35"
"5a15a5eab9f32204fd8ab7da","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:39:29","corrente","sct-013","0.35"
"5a15a5efb9f32204fd8ab7db","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:39:34","corrente","sct-013","0.33"
"5a15a5f4b9f32204fd8ab7dc","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:39:39","corrente","sct-013","0.47"
"5a15a5f9b9f32204fd8ab7dd","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:39:44","corrente","sct-013","0.35"
"5a15a5ffb9f32204fd8ab7de","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:39:50","corrente","sct-013","0.35"
"5a15a604b9f32204fd8ab7df","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:39:55","corrente","sct-013","0.45"
"5a15a609b9f32204fd8ab7e0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:40:00","corrente","sct-013","0.35"
"5a15a60eb9f32204fd8ab7e1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:40:05","corrente","sct-013","0.57"
"5a15a613b9f32204fd8ab7e2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:40:10","corrente","sct-013","0.33"
"5a15a619b9f32204fd8ab7e3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:40:16","corrente","sct-013","0.32"
"5a15a61eb9f32204fd8ab7e4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:40:21","corrente","sct-013","0.4"
"5a15a623b9f32204fd8ab7e5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:40:26","corrente","sct-013","0.54"
"5a15a628b9f32204fd8ab7e6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:40:31","corrente","sct-013","0.36"
"5a15a62eb9f32204fd8ab7e7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:40:36","corrente","sct-013","0.35"
"5a15a633b9f32204fd8ab7e8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:40:42","corrente","sct-013","0.47"
"5a15a638b9f32204fd8ab7e9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:40:47","corrente","sct-013","0.59"
"5a15a63db9f32204fd8ab7ea","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:40:52","corrente","sct-013","0.49"
"5a15a642b9f32204fd8ab7eb","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:40:57","corrente","sct-013","0.53"
"5a15a648b9f32204fd8ab7ec","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:41:03","corrente","sct-013","0.33"
"5a15a64db9f32204fd8ab7ed","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:41:08","corrente","sct-013","0.55"
"5a15a652b9f32204fd8ab7ee","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:41:13","corrente","sct-013","0.4"
"5a15a657b9f32204fd8ab7ef","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:41:18","corrente","sct-013","0.33"
"5a15a65db9f32204fd8ab7f0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:41:23","corrente","sct-013","0.34"
"5a15a662b9f32204fd8ab7f1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:41:29","corrente","sct-013","0.4"
"5a15a667b9f32204fd8ab7f2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:41:34","corrente","sct-013","0.36"
"5a15a66cb9f32204fd8ab7f3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:41:39","corrente","sct-013","0.47"
"5a15a672b9f32204fd8ab7f4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:41:44","corrente","sct-013","0.32"
"5a15a677b9f32204fd8ab7f5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:41:50","corrente","sct-013","0.34"
"5a15a67cb9f32204fd8ab7f6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:41:55","corrente","sct-013","0.56"
"5a15a681b9f32204fd8ab7f7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:42:00","corrente","sct-013","0.51"
"5a15a686b9f32204fd8ab7f8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:42:05","corrente","sct-013","0.41"
"5a15a68cb9f32204fd8ab7f9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:42:11","corrente","sct-013","0.41"
"5a15a691b9f32204fd8ab7fa","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:42:16","corrente","sct-013","0.57"
"5a15a696b9f32204fd8ab7fb","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:42:21","corrente","sct-013","0.5"
"5a15a69bb9f32204fd8ab7fc","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:42:26","corrente","sct-013","0.41"
"5a15a6a1b9f32204fd8ab7fd","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:42:31","corrente","sct-013","0.37"
"5a15a6a6b9f32204fd8ab7fe","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:42:37","corrente","sct-013","0.6"
"5a15a6abb9f32204fd8ab7ff","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:42:42","corrente","sct-013","0.5"
"5a15a6b0b9f32204fd8ab800","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:42:47","corrente","sct-013","0.56"
"5a15a6b6b9f32204fd8ab801","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:42:52","corrente","sct-013","0.53"
"5a15a6bbb9f32204fd8ab802","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:42:58","corrente","sct-013","0.34"
"5a15a6c0b9f32204fd8ab803","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:43:03","corrente","sct-013","0.36"
"5a15a6c5b9f32204fd8ab804","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:43:08","corrente","sct-013","0.38"
"5a15a6cab9f32204fd8ab805","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:43:13","corrente","sct-013","0.52"
"5a15a6d0b9f32204fd8ab806","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:43:18","corrente","sct-013","0.46"
"5a15a6d5b9f32204fd8ab807","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:43:24","corrente","sct-013","0.6"
"5a15a6dab9f32204fd8ab808","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:43:29","corrente","sct-013","0.59"
"5a15a6dfb9f32204fd8ab809","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:43:34","corrente","sct-013","0.34"
"5a15a6e4b9f32204fd8ab80a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:43:39","corrente","sct-013","0.47"
"5a15a6eab9f32204fd8ab80b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:43:45","corrente","sct-013","0.53"
"5a15a6efb9f32204fd8ab80c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","20:43:50","corrente","sct-013","0.49"
